row_id,raceId,driverId,constructorId,circuitId,year,round,race_name,circuit_name,constructor_name,date,stop_number,pit_lap,stop_duration_ms,pit_lap_time_ms,grid,current_position,positionOrder,driver_points_before,constructor_points_before,lap_time_delta,recent_pace_delta,laps_since_last_pit,race_total_laps,laps_remaining,race_progress,approx_gap_ahead,approx_gap_behind,pressure_index,position_change_from_grid,safety_car_likely
4187,1023,8,51,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Alfa Romeo,2019-09-08,2,26,24568,90552,0,19,15,31.0,32.0,4347.0,417.0,7.0,53,27,0.49056603773584906,7.182,0.161,0.9835459489549863,-19,0
4188,1023,9,3,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Williams,2019-09-08,1,29,31842,92890,15,17,17,1.0,1.0,5789.0,5526.0,29.0,53,24,0.5471698113207547,3.231,18.421,0.2878413989510632,-2,0
4189,1023,9,3,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Williams,2019-09-08,2,44,23860,99222,15,17,17,1.0,1.0,13122.0,404.6666666666715,15.0,53,9,0.8301886792452831,13.231,,,-2,0
4191,1023,20,6,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Ferrari,2019-09-08,2,12,31851,89446,4,19,13,169.0,326.0,4592.0,119.66666666667152,6.0,53,41,0.22641509433962265,15.73,6.966,0.18530638056930238,-15,0
4192,1023,20,6,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Ferrari,2019-09-08,3,41,24376,89492,4,14,13,169.0,326.0,5149.0,748.3333333333285,29.0,53,12,0.7735849056603774,1.369,3.503,0.6441932103423008,-10,0
4193,1023,154,210,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Haas F1 Team,2019-09-08,1,7,26481,100634,13,19,16,8.0,26.0,13124.0,337.0,7.0,53,46,0.1320754716981132,1.469,18.465,0.45639653772018335,-6,0
4194,1023,154,210,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Haas F1 Team,2019-09-08,2,29,25121,95178,13,18,16,8.0,26.0,8953.0,6111.0,22.0,53,24,0.5471698113207547,18.421,13.122,0.12230215423378352,-5,0
4195,1023,807,4,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Renault,2019-09-08,1,29,24092,103757,6,5,5,21.0,43.0,18218.0,874.3333333333285,29.0,53,24,0.5471698113207547,10.827,25.812,0.12184902840103157,1,0
4197,1023,817,4,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Renault,2019-09-08,1,30,24320,90457,5,4,4,22.0,43.0,5130.0,5112.0,30.0,53,23,0.5660377358490566,7.251,40.701,0.1451776708964786,1,1
4200,1023,825,210,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Haas F1 Team,2019-09-08,2,34,24978,94772,11,12,18,18.0,26.0,9523.0,1728.0,14.0,53,19,0.6415094339622641,7.806,1.502,0.5132391928837126,-1,0
4201,1023,826,5,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Toro Rosso,2019-09-08,1,28,24479,98338,12,6,19,33.0,51.0,12566.0,286.3333333333285,28.0,53,25,0.5283018867924528,23.178,13.59,0.10990000992751328,6,1
4202,1023,830,9,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Red Bull,2019-09-08,1,1,31211,101132,19,20,8,181.0,254.0,0.0,0.0,1.0,53,52,0.018867924528301886,3.69,,,-1,0
4203,1023,830,9,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Red Bull,2019-09-08,2,27,24303,89988,19,10,8,181.0,254.0,5456.0,1513.6666666666715,26.0,53,26,0.5094339622641509,1.605,6.386,0.5192684401105375,9,0
4204,1023,832,1,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,McLaren,2019-09-08,1,27,27010,90422,7,6,20,58.0,82.0,4785.0,386.0,27.0,53,26,0.5094339622641509,10.554,2.042,0.4152812104770135,1,0
4205,1023,840,211,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Racing Point,2019-09-08,1,15,18838,91280,9,14,12,19.0,40.0,5230.0,680.6666666666715,15.0,53,38,0.2830188679245283,2.049,0.866,0.863882066300444,-5,0
4206,1023,840,211,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Racing Point,2019-09-08,2,22,24419,90487,9,16,12,19.0,40.0,4538.0,144.0,7.0,53,31,0.41509433962264153,2.294,5.857,0.44941864238646034,-7,0
4207,1023,841,51,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Alfa Romeo,2019-09-08,1,21,25698,90616,10,9,9,1.0,32.0,4847.0,434.6666666666715,21.0,53,32,0.39622641509433965,3.148,7.075,0.3649190478607319,1,0
4208,1023,842,5,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Toro Rosso,2019-09-08,1,28,24363,102204,17,8,11,65.0,51.0,16509.0,177.66666666667152,28.0,53,25,0.5283018867924528,4.316,7.514,0.3055649677519592,9,1
4209,1023,844,6,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Ferrari,2019-09-08,1,20,23833,88847,1,2,1,157.0,326.0,4165.0,359.3333333333285,20.0,53,33,0.37735849056603776,0.906,14.43,0.5894677856671193,-1,0
4211,1023,847,3,14,2019,14,Italian Grand Prix,Autodromo Nazionale di Monza,Williams,2019-09-08,1,23,24198,90435,14,15,14,0.0,1.0,4010.0,403.0,23.0,53,30,0.4339622641509434,0.863,9.168,0.6351164103818069,-1,0
4213,1024,1,131,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Mercedes,2019-09-22,1,26,28930,117640,2,1,4,284.0,505.0,10555.0,1575.3333333333285,26.0,61,35,0.4262295081967213,,7.181,,1,0
4214,1024,8,51,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Alfa Romeo,2019-09-22,1,15,29992,117122,12,13,18,31.0,34.0,8149.0,644.3333333333285,15.0,61,46,0.2459016393442623,4.933,4.372,0.35469920440701763,-1,0
4215,1024,9,3,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Williams,2019-09-22,1,21,29033,119200,19,19,16,1.0,1.0,8993.0,1291.3333333333285,21.0,61,40,0.3442622950819672,6.633,90.252,0.14196875169645373,0,0
4216,1024,9,3,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Williams,2019-09-22,2,44,30321,141329,19,16,16,1.0,1.0,33614.0,3902.0,23.0,61,17,0.7213114754098361,11.462,6.687,0.21033370351814618,3,1
4217,1024,20,6,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Ferrari,2019-09-22,1,19,29384,116992,3,6,1,169.0,351.0,8683.0,382.3333333333285,19.0,61,42,0.3114754098360656,0.407,2.145,1.028697077863013,-3,0
4218,1024,154,210,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Haas F1 Team,2019-09-22,1,23,29456,120493,17,17,11,8.0,26.0,11228.0,2238.3333333333285,23.0,61,38,0.3770491803278688,6.521,11.565,0.2125471944241229,0,0
4219,1024,154,210,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Haas F1 Team,2019-09-22,2,35,43576,119645,17,16,11,8.0,26.0,12680.0,2014.3333333333285,12.0,61,26,0.5737704918032787,18.974,9.309,0.1470677036807079,1,0
4222,1024,815,211,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Racing Point,2019-09-22,1,13,29082,115228,15,16,19,27.0,46.0,6766.0,2623.6666666666715,13.0,61,48,0.21311475409836064,1.842,10.235,0.44087244952766796,-1,0
4223,1024,817,4,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Renault,2019-09-22,1,34,30756,149217,20,16,14,34.0,65.0,41202.0,3569.3333333333285,34.0,61,27,0.5573770491803278,21.809,3.491,0.26650990027170246,4,0
4224,1024,822,131,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Mercedes,2019-09-22,1,22,29234,115530,5,2,5,221.0,505.0,8098.0,1121.6666666666715,22.0,61,39,0.36065573770491804,13.959,2.529,0.35021578107391715,3,0
4225,1024,825,210,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Haas F1 Team,2019-09-22,1,18,29403,117267,13,12,17,18.0,26.0,8059.0,219.0,18.0,61,43,0.29508196721311475,4.685,8.793,0.27801524988547005,1,0
4226,1024,825,210,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Haas F1 Team,2019-09-22,2,56,30916,119760,13,17,17,18.0,26.0,12323.0,4775.0,38.0,61,5,0.9180327868852459,14.462,,,-4,0
4227,1024,826,5,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Toro Rosso,2019-09-22,1,12,28799,117824,14,17,15,33.0,51.0,8629.0,3121.0,12.0,61,49,0.19672131147540983,5.219,3.509,0.38257622076958797,-3,0
4228,1024,826,5,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Toro Rosso,2019-09-22,2,36,34711,138926,14,14,15,33.0,51.0,31846.0,1081.0,24.0,61,25,0.5901639344262295,0.243,32.827,0.8340674133381483,0,1
4229,1024,830,9,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Red Bull,2019-09-22,1,19,28846,118383,4,8,3,185.0,266.0,9917.0,648.3333333333285,19.0,61,42,0.3114754098360656,1.292,2.212,0.7476326776333948,-4,0
4230,1024,832,1,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,McLaren,2019-09-22,2,35,30623,145999,7,19,12,58.0,83.0,37682.0,1740.3333333333285,35.0,61,26,0.5737704918032787,107.747,,,-12,0
4231,1024,840,211,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Racing Point,2019-09-22,1,31,29482,116866,16,11,13,19.0,46.0,8642.0,1432.3333333333285,31.0,61,30,0.5081967213114754,1.096,0.388,1.197560331742086,5,0
4232,1024,840,211,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Racing Point,2019-09-22,2,41,39188,128253,16,18,13,19.0,46.0,21554.0,49951.66666666666,10.0,61,20,0.6721311475409836,10.679,6.397,0.22081371102664335,-2,0
4233,1024,840,211,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Racing Point,2019-09-22,3,44,29460,154228,16,18,13,19.0,46.0,48332.0,17229.33333333333,3.0,61,17,0.7213114754098361,37.311,,,-2,1
4234,1024,841,51,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Alfa Romeo,2019-09-22,1,34,29070,127475,10,13,10,3.0,34.0,19025.0,3681.0,34.0,61,27,0.5573770491803278,3.687,0.949,0.7264397239485262,-3,0
4235,1024,841,51,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Alfa Romeo,2019-09-22,2,36,28960,148026,10,15,10,3.0,34.0,39576.0,15558.666666666672,2.0,61,25,0.5901639344262295,32.827,33.599,0.058464753492581,-5,1
4236,1024,842,5,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Toro Rosso,2019-09-22,1,32,32482,118850,11,9,8,65.0,51.0,11433.0,2130.3333333333285,32.0,61,29,0.5245901639344263,3.304,1.595,0.6176984621555608,2,0
4237,1024,844,6,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Ferrari,2019-09-22,1,20,29168,117053,1,3,2,182.0,351.0,9228.0,990.3333333333285,20.0,61,41,0.32786885245901637,2.136,5.351,0.47633306983634266,-2,0
4238,1024,846,1,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,McLaren,2019-09-22,1,20,30397,117538,9,8,7,25.0,83.0,8887.0,814.6666666666715,20.0,61,41,0.32786885245901637,1.369,0.147,1.2939586190855952,1,0
4239,1024,847,3,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Williams,2019-09-22,1,1,38752,143654,18,19,20,0.0,1.0,0.0,0.0,1.0,61,60,0.01639344262295082,18.994,21.057,0.09535208570006284,-1,0
4240,1024,848,9,15,2019,15,Singapore Grand Prix,Marina Bay Street Circuit,Red Bull,2019-09-22,1,20,28606,117257,6,6,6,34.0,266.0,8406.0,754.0,20.0,61,41,0.32786885245901637,0.616,0.568,1.256566983228935,0,0
4241,1025,1,131,71,2019,16,Russian Grand Prix,Sochi Autodrom,Mercedes,2019-09-29,1,28,29751,121608,2,1,1,296.0,527.0,23345.0,87.0,28.0,53,25,0.5283018867924528,,19.506,,1,1
4242,1025,8,51,71,2019,16,Russian Grand Prix,Sochi Autodrom,Alfa Romeo,2019-09-29,1,9,25038,106854,15,17,13,31.0,35.0,4657.0,818.3333333333285,9.0,53,44,0.16981132075471697,0.203,1.824,1.1853628440701833,-2,0
4243,1025,8,51,71,2019,16,Russian Grand Prix,Sochi Autodrom,Alfa Romeo,2019-09-29,2,27,36512,123898,15,15,13,31.0,35.0,23090.0,117.0,18.0,53,26,0.5094339622641509,6.441,5.922,0.2788574559820506,0,0
4244,1025,9,3,71,2019,16,Russian Grand Prix,Sochi Autodrom,Williams,2019-09-29,1,1,30587,150807,18,17,16,1.0,1.0,0.0,0.0,1.0,53,52,0.018867924528301886,0.33,1.013,1.2486506878223875,1,0
4245,1025,9,3,71,2019,16,Russian Grand Prix,Sochi Autodrom,Williams,2019-09-29,2,2,30177,158873,18,18,16,1.0,1.0,8066.0,0.0,1.0,53,51,0.03773584905660377,2.468,28.181,0.322619507953521,0,0
4246,1025,20,6,71,2019,16,Russian Grand Prix,Sochi Autodrom,Ferrari,2019-09-29,1,26,29860,103909,3,2,18,194.0,394.0,5664.0,643.6666666666715,26.0,53,27,0.49056603773584906,0.458,12.428,0.7603423103373456,1,0
4248,1025,807,4,71,2019,16,Russian Grand Prix,Sochi Autodrom,Renault,2019-09-29,2,29,29786,135390,6,11,10,33.0,67.0,35401.0,13621.666666666672,13.0,53,24,0.5471698113207547,0.808,6.408,0.6880865459966742,-5,1
4249,1025,815,211,71,2019,16,Russian Grand Prix,Sochi Autodrom,Racing Point,2019-09-29,1,23,30271,104128,11,6,7,27.0,46.0,4206.0,149.0,23.0,53,30,0.4339622641509434,17.078,5.299,0.21407121151695213,5,0
4250,1025,817,4,71,2019,16,Russian Grand Prix,Sochi Autodrom,Renault,2019-09-29,1,1,36031,198117,10,19,19,34.0,67.0,0.0,0.0,1.0,53,52,0.018867924528301886,46.297,,,-9,0
4251,1025,822,131,71,2019,16,Russian Grand Prix,Sochi Autodrom,Mercedes,2019-09-29,1,28,29436,128041,4,2,2,231.0,527.0,29588.0,190.33333333332848,28.0,53,25,0.5283018867924528,19.506,5.424,0.20443246632307233,2,1
4252,1025,825,210,71,2019,16,Russian Grand Prix,Sochi Autodrom,Haas F1 Team,2019-09-29,1,27,30509,111291,13,5,9,18.0,26.0,11140.0,128.66666666667152,27.0,53,26,0.5094339622641509,35.413,3.594,0.2451379479174609,8,0
4253,1025,826,5,71,2019,16,Russian Grand Prix,Sochi Autodrom,Toro Rosso,2019-09-29,1,27,30753,112375,19,9,12,33.0,55.0,11792.0,343.0,27.0,53,26,0.5094339622641509,1.437,5.901,0.5552471179683687,10,0
4254,1025,826,5,71,2019,16,Russian Grand Prix,Sochi Autodrom,Toro Rosso,2019-09-29,2,29,29571,137932,19,12,12,33.0,55.0,37349.0,17198.0,2.0,53,24,0.5471698113207547,6.408,19.193,0.18451131248677047,7,1
4255,1025,830,9,71,2019,16,Russian Grand Prix,Sochi Autodrom,Red Bull,2019-09-29,1,28,29978,138448,9,4,4,200.0,289.0,39093.0,558.0,28.0,53,25,0.5283018867924528,31.211,32.215,0.0611521745074777,5,1
4256,1025,832,1,71,2019,16,Russian Grand Prix,Sochi Autodrom,McLaren,2019-09-29,1,21,30103,105094,5,6,6,58.0,89.0,4730.0,133.0,21.0,53,32,0.39622641509433965,10.883,1.265,0.5256549369598621,-1,0
4257,1025,840,211,71,2019,16,Russian Grand Prix,Sochi Autodrom,Racing Point,2019-09-29,1,27,30168,112418,14,6,11,19.0,46.0,12330.0,313.6666666666715,27.0,53,26,0.5094339622641509,3.594,1.455,0.6250072041190715,8,0
4258,1025,841,51,71,2019,16,Russian Grand Prix,Sochi Autodrom,Alfa Romeo,2019-09-29,1,2,38193,160942,12,13,15,4.0,35.0,18266.0,0.0,2.0,53,51,0.03773584905660377,1.019,0.135,1.3763519690691732,-1,0
4260,1025,842,5,71,2019,16,Russian Grand Prix,Sochi Autodrom,Toro Rosso,2019-09-29,1,26,29935,106921,16,14,14,69.0,55.0,6226.0,2297.6666666666715,26.0,53,27,0.49056603773584906,0.567,7.516,0.7555881147780535,2,0
4261,1025,844,6,71,2019,16,Russian Grand Prix,Sochi Autodrom,Ferrari,2019-09-29,1,22,29548,104260,1,3,3,200.0,394.0,5819.0,310.6666666666715,22.0,53,31,0.41509433962264153,2.964,9.125,0.35103586600391173,-2,0
4262,1025,844,6,71,2019,16,Russian Grand Prix,Sochi Autodrom,Ferrari,2019-09-29,2,30,29401,157210,1,3,3,200.0,394.0,59889.0,17715.33333333333,8.0,53,23,0.5660377358490566,1.132,35.405,0.49651190626197417,-2,1
4263,1025,846,1,71,2019,16,Russian Grand Prix,Sochi Autodrom,McLaren,2019-09-29,1,20,29290,105196,7,8,8,31.0,89.0,4828.0,117.33333333332848,20.0,53,33,0.37735849056603776,2.188,5.064,0.47858393778781244,-1,0
4264,1025,847,3,71,2019,16,Russian Grand Prix,Sochi Autodrom,Williams,2019-09-29,1,27,29857,119733,17,13,17,0.0,1.0,18028.0,316.3333333333285,27.0,53,26,0.5094339622641509,14.72,2.369,0.3604372149300198,4,0
4265,1025,848,9,71,2019,16,Russian Grand Prix,Sochi Autodrom,Red Bull,2019-09-29,1,29,29854,130932,0,5,5,42.0,289.0,30990.0,12975.0,29.0,53,24,0.5471698113207547,18.465,4.33,0.23899152228298348,-5,1
4266,1026,1,131,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Mercedes,2019-10-13,1,21,23582,98272,4,2,3,322.0,571.0,3808.0,696.3333333333285,21.0,52,31,0.40384615384615385,1.075,10.492,0.5689447661862206,2,0
4267,1026,1,131,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Mercedes,2019-10-13,2,42,23591,95867,4,1,3,322.0,571.0,3354.0,348.3333333333285,21.0,52,10,0.8076923076923077,,5.015,,3,0
4268,1026,8,51,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Alfa Romeo,2019-10-13,1,15,24468,100313,13,17,12,31.0,35.0,3214.0,789.3333333333285,15.0,52,37,0.28846153846153844,1.948,9.03,0.43891392308826577,-4,0
4269,1026,8,51,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Alfa Romeo,2019-10-13,2,36,23164,99631,13,16,12,31.0,35.0,3991.0,1729.0,21.0,52,16,0.6923076923076923,7.486,0.85,0.6583816906701657,-3,0
4270,1026,9,3,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Williams,2019-10-13,1,22,26734,102435,0,19,17,1.0,1.0,3723.0,1152.3333333333285,22.0,52,30,0.4230769230769231,27.58,,,-19,0
4271,1026,9,3,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Williams,2019-10-13,2,33,22970,103586,0,19,17,1.0,1.0,6521.0,3128.3333333333285,11.0,52,19,0.6346153846153846,58.727,,,-19,0
4272,1026,20,6,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Ferrari,2019-10-13,1,16,24032,98208,1,3,2,194.0,409.0,3752.0,949.6666666666715,16.0,52,36,0.3076923076923077,1.833,16.086,0.41151015322126777,-2,0
4273,1026,20,6,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Ferrari,2019-10-13,2,31,23213,97594,1,3,2,194.0,409.0,4574.0,795.3333333333285,15.0,52,21,0.5961538461538461,0.016,28.077,1.018643411912817,-2,0
4274,1026,154,210,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Haas F1 Team,2019-10-13,1,16,23478,101398,10,16,13,8.0,28.0,4282.0,493.0,16.0,52,36,0.3076923076923077,2.027,10.284,0.4189811488638177,-6,0
4275,1026,807,4,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Renault,2019-10-13,1,19,24132,98582,15,6,20,34.0,68.0,2410.0,579.0,19.0,52,33,0.36538461538461536,0.922,0.489,1.1918830354266354,9,0
4276,1026,815,211,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Racing Point,2019-10-13,1,19,22880,99894,17,8,8,33.0,52.0,3771.0,573.6666666666715,19.0,52,33,0.36538461538461536,3.57,4.891,0.3885688475577662,9,0
4277,1026,815,211,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Racing Point,2019-10-13,2,41,23301,98643,17,11,8,33.0,52.0,3762.0,663.0,22.0,52,11,0.7884615384615384,3.885,20.992,0.2501793710786429,6,0
4278,1026,817,4,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Renault,2019-10-13,1,29,23292,100221,16,6,19,34.0,68.0,4654.0,1849.6666666666715,29.0,52,23,0.5576923076923077,1.958,3.138,0.5797288999431709,10,0
4279,1026,822,131,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Mercedes,2019-10-13,1,17,23000,96449,3,1,1,249.0,571.0,2254.0,355.6666666666715,17.0,52,35,0.3269230769230769,,6.627,,2,0
4280,1026,822,131,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Mercedes,2019-10-13,2,36,23157,95853,3,1,1,249.0,571.0,3716.0,1320.3333333333285,19.0,52,16,0.6923076923076923,,10.504,,2,0
4281,1026,825,210,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Haas F1 Team,2019-10-13,1,17,24156,100843,19,15,15,20.0,28.0,3852.0,836.0,17.0,52,35,0.3269230769230769,1.606,11.897,0.4612672659838495,4,0
4282,1026,825,210,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Haas F1 Team,2019-10-13,2,47,23973,98974,19,17,15,20.0,28.0,3047.0,1077.0,30.0,52,5,0.9038461538461539,9.56,21.67,0.13880812982048094,2,0
4283,1026,826,5,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Toro Rosso,2019-10-13,1,27,23293,102118,14,12,10,33.0,55.0,6195.0,2051.6666666666715,27.0,52,25,0.5192307692307693,3.851,7.442,0.3245984056218598,2,0
4284,1026,832,1,22,2019,17,Japanese Grand Prix,Suzuka Circuit,McLaren,2019-10-13,1,26,23476,100522,7,5,5,66.0,101.0,4925.0,1100.0,26.0,52,26,0.5,3.432,10.45,0.3129680134945533,2,0
4285,1026,840,211,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Racing Point,2019-10-13,1,18,23292,99403,12,8,9,19.0,52.0,3360.0,747.0,18.0,52,34,0.34615384615384615,0.104,1.314,1.3379492189946514,4,0
4286,1026,841,51,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Alfa Romeo,2019-10-13,1,18,23351,100740,11,13,14,4.0,35.0,3887.0,666.6666666666715,18.0,52,34,0.34615384615384615,1.642,0.871,0.9129746790630002,-2,0
4287,1026,841,51,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Alfa Romeo,2019-10-13,2,49,23412,99419,11,16,14,4.0,35.0,3915.0,1452.3333333333285,31.0,52,3,0.9423076923076923,5.886,21.895,0.18889984882810862,-5,0
4288,1026,842,5,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Toro Rosso,2019-10-13,1,18,23180,99231,9,6,7,69.0,55.0,3318.0,898.0,18.0,52,34,0.34615384615384615,0.095,1.234,1.3608695829909698,3,0
4289,1026,844,6,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Ferrari,2019-10-13,1,3,30502,96624,2,4,6,215.0,409.0,1310.0,1128.0,3.0,52,49,0.057692307692307696,1.335,1.856,0.7784055806476766,-2,0
4290,1026,844,6,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Ferrari,2019-10-13,2,25,23580,99203,2,7,6,215.0,409.0,5033.0,1409.0,22.0,52,27,0.4807692307692308,5.855,7.793,0.259605748654751,-5,0
4291,1026,844,6,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Ferrari,2019-10-13,3,46,23280,96816,2,6,6,215.0,409.0,4031.0,1529.3333333333285,21.0,52,6,0.8846153846153846,10.542,21.613,0.1308624470125864,-4,0
4292,1026,846,1,22,2019,17,Japanese Grand Prix,Suzuka Circuit,McLaren,2019-10-13,1,4,25347,99822,8,8,11,35.0,101.0,3587.0,1417.0,4.0,52,48,0.07692307692307693,0.441,0.54,1.343313175374244,0,0
4293,1026,846,1,22,2019,17,Japanese Grand Prix,Suzuka Circuit,McLaren,2019-10-13,2,25,23949,101533,8,13,11,35.0,101.0,6785.0,2477.6666666666715,21.0,52,27,0.4807692307692308,2.313,11.562,0.38144638992648977,-5,0
4294,1026,847,3,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Williams,2019-10-13,1,25,23792,100548,18,18,16,0.0,1.0,3521.0,2148.3333333333285,25.0,52,27,0.4807692307692308,6.194,49.032,0.15899193434744993,0,0
4295,1026,848,9,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Red Bull,2019-10-13,1,15,23354,98401,6,5,4,52.0,311.0,3173.0,1025.3333333333285,15.0,52,37,0.28846153846153844,3.841,4.518,0.3877939722763435,1,0
4296,1026,848,9,22,2019,17,Japanese Grand Prix,Suzuka Circuit,Red Bull,2019-10-13,2,34,23301,96582,6,4,4,52.0,311.0,2623.0,437.3333333333285,19.0,52,18,0.6538461538461539,15.948,22.54,0.10148489587521348,2,0
4297,1027,1,131,32,2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mercedes,2019-10-27,1,23,22269,84334,3,2,1,338.0,612.0,3674.0,464.0,23.0,71,48,0.323943661971831,4.359,4.033,0.3852906328587731,1,0
4298,1027,8,51,32,2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Alfa Romeo,2019-10-27,1,15,22754,86595,14,12,19,31.0,35.0,3542.0,208.66666666667152,15.0,71,56,0.2112676056338028,1.842,4.547,0.5321425114310098,2,0
4300,1027,9,3,32,2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Williams,2019-10-27,1,21,24606,87295,20,19,18,1.0,1.0,3388.0,1466.0,21.0,71,50,0.29577464788732394,0.731,84.242,0.5894320571746047,1,0
4301,1027,9,3,32,2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Williams,2019-10-27,2,60,22570,86156,20,17,18,1.0,1.0,3692.0,1306.3333333333285,39.0,71,11,0.8450704225352113,2.217,3.09,0.555347394229768,3,0
4302,1027,20,6,32,2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Ferrari,2019-10-27,1,37,21862,84894,2,1,2,212.0,435.0,3916.0,1561.0,37.0,71,34,0.5211267605633803,,3.043,,1,0
4303,1027,154,210,32,2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Haas F1 Team,2019-10-27,1,37,24128,87602,18,17,17,8.0,28.0,4286.0,805.6666666666715,37.0,71,34,0.5211267605633803,12.372,4.326,0.26254129640639967,1,0
4304,1027,807,4,32,2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Renault,2019-10-27,1,18,22484,85709,12,8,10,34.0,68.0,3062.0,274.0,18.0,71,53,0.2535211267605634,4.071,0.341,0.9429119184684123,4,0
4305,1027,815,211,32,2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Racing Point,2019-10-27,1,20,22357,85377,11,7,7,37.0,58.0,3214.0,190.33333333332848,20.0,71,51,0.28169014084507044,0.675,3.316,0.8287109402016792,4,0
4306,1027,817,4,32,2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Renault,2019-10-27,1,50,22345,84808,13,6,8,34.0,68.0,3610.0,247.33333333332848,50.0,71,21,0.704225352112676,23.121,9.128,0.14019382794472288,7,0
